time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,municipio
2021-10-23,12.9,9.2,17.9,,,75.0,4.8,31.5,1022.5,,A_GUARDA
2021-10-24,12.6,8.4,17.2,,,80.0,4.6,24.1,1023.4,,A_GUARDA
2021-10-25,14.0,11.3,17.7,,,74.0,5.3,14.8,1023.6,,A_GUARDA
2021-10-26,13.8,9.6,19.9,,,61.0,5.5,25.9,1022.9,,A_GUARDA
2021-10-27,13.7,9.6,19.7,,,74.0,4.8,20.4,1021.2,,A_GUARDA
2021-10-28,14.2,9.8,18.5,,,110.0,9.3,37.0,1014.5,,A_GUARDA
2021-10-29,15.9,14.8,16.8,,,271.0,9.5,57.4,1007.4,,A_GUARDA
2021-10-30,16.8,15.5,18.2,,,323.0,6.2,57.4,1006.1,,A_GUARDA
2021-10-31,17.1,14.7,18.4,,,235.0,7.3,31.5,1010.8,,A_GUARDA
2021-11-01,14.1,11.5,17.0,,,312.0,3.6,29.6,1017.5,,A_GUARDA
2021-11-02,13.1,10.3,15.2,,,318.0,7.7,42.6,1014.1,,A_GUARDA
2021-11-03,10.1,7.0,13.5,,,9.0,4.3,31.5,1014.6,,A_GUARDA
2021-11-04,9.6,5.1,14.5,,,63.0,4.8,27.8,1020.0,,A_GUARDA
2021-11-05,10.6,6.3,15.4,,,70.0,6.6,27.8,1027.6,,A_GUARDA
2021-11-06,10.0,6.4,15.3,,,77.0,6.5,29.6,1030.2,,A_GUARDA
2021-11-07,9.5,4.5,15.2,,,69.0,5.5,22.2,1027.4,,A_GUARDA
2021-11-08,12.2,9.0,17.2,,,69.0,5.1,29.6,1023.5,,A_GUARDA
2021-11-09,13.1,9.7,18.2,,,84.0,4.8,25.9,1019.3,,A_GUARDA
2021-11-10,12.6,9.8,17.7,,,70.0,5.1,22.2,1019.0,,A_GUARDA
2021-11-11,11.1,8.5,15.6,,,77.0,4.1,18.5,1020.2,,A_GUARDA
2021-11-12,10.7,7.0,15.7,,,75.0,4.1,20.4,1020.0,,A_GUARDA
2021-11-13,11.3,8.0,16.8,,,75.0,4.7,22.2,1020.1,,A_GUARDA
2021-11-14,10.8,7.3,16.9,,,54.0,5.0,24.1,1020.4,,A_GUARDA
2021-11-15,11.1,6.8,16.7,,,74.0,5.0,24.1,1021.6,,A_GUARDA
2021-11-16,11.7,8.7,16.4,,,68.0,5.2,24.1,1021.7,,A_GUARDA
2021-11-17,11.2,8.2,16.4,,,78.0,6.2,24.1,1023.5,,A_GUARDA
2021-11-18,10.9,7.7,16.6,,,80.0,6.5,25.9,1024.5,,A_GUARDA
2021-11-19,11.9,8.1,17.7,,,91.0,7.6,27.8,1022.1,,A_GUARDA
2021-11-20,13.4,10.6,18.1,,,85.0,5.6,25.9,1019.5,,A_GUARDA
2021-11-21,11.4,8.5,15.6,,,69.0,4.5,20.4,1017.2,,A_GUARDA
2021-11-22,9.4,6.6,13.3,,,47.0,6.2,29.6,1015.3,,A_GUARDA
2021-11-23,9.9,6.3,14.9,,,35.0,5.1,25.9,1015.6,,A_GUARDA
2021-11-24,9.4,6.5,13.9,,,37.0,5.7,31.5,1018.4,,A_GUARDA
2021-11-25,8.9,6.5,12.3,,,32.0,3.8,24.1,1013.8,,A_GUARDA
2021-11-26,9.4,6.9,12.9,,,13.0,4.8,22.2,1017.7,,A_GUARDA
2021-11-27,9.4,5.0,12.5,,,21.0,4.5,25.9,1016.9,,A_GUARDA
2021-11-28,7.9,4.3,11.7,,,22.0,3.8,22.2,1023.1,,A_GUARDA
2021-11-29,11.0,8.7,12.9,,,7.0,3.2,18.5,1025.3,,A_GUARDA
2021-11-30,9.2,7.2,12.9,,,38.0,3.8,18.5,1027.6,,A_GUARDA
2021-12-01,9.8,7.5,12.1,,,21.0,3.8,22.2,1024.6,,A_GUARDA
2021-12-02,9.8,6.3,13.3,,,3.0,5.5,18.5,1022.9,,A_GUARDA
2021-12-03,8.5,4.6,11.7,,,8.0,3.9,25.9,1027.5,,A_GUARDA
2021-12-04,12.2,8.5,14.5,,,338.0,7.3,31.5,1026.2,,A_GUARDA
2021-12-05,10.6,8.2,13.7,,,21.0,3.9,24.1,1029.0,,A_GUARDA
2021-12-06,11.3,9.3,13.2,,,37.0,4.6,24.1,1028.0,,A_GUARDA
2021-12-07,13.0,10.5,14.4,,,311.0,11.4,51.8,1018.8,,A_GUARDA
2021-12-08,9.8,8.5,10.5,,,326.0,10.3,38.9,1021.2,,A_GUARDA
2021-12-09,12.4,10.4,13.7,,,337.0,7.5,42.6,1026.5,,A_GUARDA
2021-12-10,13.0,10.3,14.3,,,321.0,6.9,46.3,1025.7,,A_GUARDA
2021-12-11,11.3,8.7,13.9,,,355.0,3.8,92.6,1027.7,,A_GUARDA
2021-12-12,9.7,6.7,14.3,,,67.0,5.8,31.5,1024.9,,A_GUARDA
2021-12-13,11.6,9.1,16.2,,,72.0,7.8,33.3,1022.4,,A_GUARDA
2021-12-14,10.3,7.2,15.1,,,90.0,6.4,59.3,1024.6,,A_GUARDA
2021-12-15,8.9,5.8,14.7,,,359.0,5.8,48.2,1024.2,,A_GUARDA
2021-12-16,8.7,5.4,14.7,,,353.0,7.2,59.3,1024.6,,A_GUARDA
2021-12-17,8.1,4.8,14.2,,,4.0,7.5,35.2,1025.5,,A_GUARDA
2021-12-18,7.9,4.0,14.3,,,87.0,6.7,33.3,1025.5,,A_GUARDA
2021-12-19,9.1,4.9,14.3,,,106.0,9.2,42.6,1021.3,,A_GUARDA
2021-12-20,13.3,10.9,15.4,,,105.0,12.2,46.3,1015.5,,A_GUARDA
2021-12-21,15.7,13.3,17.6,,,100.0,8.9,46.3,1013.9,,A_GUARDA
2021-12-22,15.4,13.9,16.9,,,99.0,6.6,38.9,1014.6,,A_GUARDA
2021-12-23,14.4,13.3,15.8,,,210.0,5.8,29.6,1013.6,,A_GUARDA
2021-12-24,13.1,12.7,13.5,,,225.0,9.9,33.3,1007.4,,A_GUARDA
2021-12-25,13.2,12.0,14.8,,,120.0,5.5,33.3,1004.5,,A_GUARDA
2021-12-26,14.4,12.4,16.1,,,258.0,10.1,50.0,1008.5,,A_GUARDA
2021-12-27,15.3,14.3,16.2,,,272.0,12.8,44.5,1014.1,,A_GUARDA
2021-12-28,15.6,15.1,16.3,,,249.0,8.6,40.8,1021.6,,A_GUARDA
2021-12-29,15.4,13.7,16.7,,,205.0,4.8,24.1,1024.5,,A_GUARDA
2021-12-30,13.4,11.1,16.5,,,9.0,7.5,116.7,1021.8,,A_GUARDA
2021-12-31,14.6,11.5,18.5,,,197.0,6.7,51.8,1023.0,,A_GUARDA
2022-01-01,17.5,15.0,20.2,,,207.0,8.8,37.0,1023.8,,A_GUARDA
2022-01-02,14.5,11.2,16.6,,,327.0,3.2,29.6,1028.9,,A_GUARDA
2022-01-03,13.5,11.1,15.4,,,259.0,6.9,37.0,1024.0,,A_GUARDA
2022-01-04,11.7,9.4,14.7,,,291.0,9.4,40.8,1017.4,,A_GUARDA
2022-01-05,9.8,8.6,12.1,,,328.0,4.4,31.5,1021.1,,A_GUARDA
2022-01-06,8.9,6.2,11.6,,,34.0,3.1,18.5,1024.0,,A_GUARDA
2022-01-07,9.8,6.0,13.7,,,54.0,5.8,33.3,1031.3,,A_GUARDA
2022-01-08,8.0,4.2,11.9,,,5.0,4.2,22.2,1032.3,,A_GUARDA
2022-01-09,12.4,9.7,14.0,,,324.0,6.2,40.8,1027.6,,A_GUARDA
2022-01-10,12.5,9.1,14.0,,,334.0,3.1,22.2,1026.5,,A_GUARDA
2022-01-11,10.2,6.7,15.0,,,33.0,7.6,38.9,1027.1,,A_GUARDA
2022-01-12,10.1,5.5,15.4,,,64.0,7.3,44.5,1028.6,,A_GUARDA
2022-01-13,7.3,3.7,13.7,,,84.0,7.6,37.0,1030.3,,A_GUARDA
2022-01-14,6.2,2.3,12.6,,,83.0,5.9,64.8,1030.7,,A_GUARDA
2022-01-15,7.1,2.4,13.1,,,86.0,6.8,37.0,1027.0,,A_GUARDA
2022-01-16,10.8,7.8,14.9,,,108.0,5.8,25.9,1029.0,,A_GUARDA
2022-01-17,9.4,6.8,14.0,,,105.0,4.5,22.2,1032.1,,A_GUARDA
2022-01-18,7.8,4.4,13.2,,,96.0,4.1,20.4,1031.0,,A_GUARDA
2022-01-19,7.4,3.4,13.3,,,305.0,5.5,27.8,1031.1,,A_GUARDA
2022-01-20,8.0,3.9,14.4,,,314.0,5.9,24.1,1029.0,,A_GUARDA
2022-01-21,7.5,3.9,12.8,,,76.0,6.1,31.5,1027.4,,A_GUARDA
2022-01-22,6.4,3.1,12.5,,,93.0,7.9,42.6,1027.7,,A_GUARDA
2022-01-23,5.5,1.5,11.9,,,59.0,5.3,37.0,1025.5,,A_GUARDA
2022-01-24,5.3,0.8,11.4,,,111.0,5.7,50.0,1026.9,,A_GUARDA
2022-01-25,6.5,2.3,12.5,,,63.0,4.6,46.3,1030.2,,A_GUARDA
2022-01-26,7.3,3.3,13.6,,,68.0,4.4,42.6,1028.4,,A_GUARDA
2022-01-27,8.4,4.0,14.8,,,53.0,5.3,44.5,1028.4,,A_GUARDA
2022-01-28,8.7,5.2,15.5,,,38.0,5.9,48.2,1030.3,,A_GUARDA
2022-01-29,8.1,3.4,15.1,,,341.0,6.9,53.7,1031.8,,A_GUARDA
2022-01-30,8.1,3.4,15.3,,,5.0,8.6,59.3,1029.5,,A_GUARDA
2022-01-31,8.1,3.7,14.7,,,25.0,7.2,61.1,1030.7,,A_GUARDA
2022-02-01,10.3,6.3,15.5,,,81.0,7.3,42.6,1031.8,,A_GUARDA
2022-02-02,11.3,7.2,17.1,,,48.0,8.4,44.5,1027.5,,A_GUARDA
2022-02-03,10.2,7.5,14.0,,,67.0,5.3,27.8,1024.3,,A_GUARDA
2022-02-04,10.7,8.5,13.2,,,91.0,2.8,24.1,1025.5,,A_GUARDA
2022-02-05,9.8,6.6,14.8,,,93.0,5.0,25.9,1027.7,,A_GUARDA
2022-02-06,8.5,4.9,13.9,,,44.0,6.1,27.8,1030.5,,A_GUARDA
2022-02-07,9.6,4.6,16.1,,,20.0,5.6,33.3,1030.0,,A_GUARDA
2022-02-08,10.3,6.4,16.6,,,78.0,6.8,35.2,1027.6,,A_GUARDA
2022-02-09,10.8,6.8,16.6,,,31.0,6.2,51.8,1028.4,,A_GUARDA
2022-02-10,11.1,7.6,15.4,,,38.0,6.0,66.7,1027.7,,A_GUARDA
2022-02-11,11.1,8.4,15.2,,,37.0,4.0,24.1,1026.6,,A_GUARDA
2022-02-12,9.7,7.3,13.1,,,354.0,4.3,22.2,1024.2,,A_GUARDA
2022-02-13,10.2,6.8,12.5,,,278.0,9.1,51.8,1018.2,,A_GUARDA
2022-02-14,9.6,6.7,12.6,,,336.0,5.2,27.8,1023.6,,A_GUARDA
2022-02-15,9.1,5.5,13.0,,,41.0,4.9,33.3,1030.5,,A_GUARDA
2022-02-16,12.4,9.8,14.5,,,287.0,4.6,31.5,1030.8,,A_GUARDA
2022-02-17,13.0,11.2,15.0,,,315.0,3.8,24.1,1028.3,,A_GUARDA
2022-02-18,11.2,7.5,13.0,,,14.0,4.8,27.8,1023.1,,A_GUARDA
2022-02-19,9.0,5.2,13.5,,,19.0,7.1,27.8,1028.6,,A_GUARDA
2022-02-20,10.0,5.6,14.9,,,6.0,6.2,29.6,1031.7,,A_GUARDA
2022-02-21,11.2,6.9,16.6,,,357.0,4.6,33.3,1031.2,,A_GUARDA
2022-02-22,12.0,7.6,18.2,,,29.0,5.4,24.1,1028.8,,A_GUARDA
2022-02-23,12.0,8.2,17.6,,,30.0,4.9,22.2,1022.1,,A_GUARDA
2022-02-24,11.0,6.3,16.6,,,32.0,5.2,38.9,1021.1,,A_GUARDA
2022-02-25,11.9,8.3,17.2,,,64.0,6.5,29.6,1022.6,,A_GUARDA
2022-02-26,10.8,7.2,15.1,,,53.0,4.5,33.3,1020.3,,A_GUARDA
2022-02-27,10.3,6.4,14.5,,,65.0,3.9,51.8,1023.2,,A_GUARDA
2022-02-28,10.8,7.2,15.1,,,90.0,4.5,27.8,1026.3,,A_GUARDA
2022-03-01,11.8,9.5,14.4,,,278.0,5.7,33.3,1024.9,,A_GUARDA
2022-03-02,11.7,9.9,13.6,,,324.0,4.7,25.9,1025.1,,A_GUARDA
2022-03-03,11.5,8.2,13.3,,,341.0,7.5,35.2,1021.4,,A_GUARDA
2022-03-04,9.0,4.8,13.6,,,15.0,6.2,35.2,1025.9,,A_GUARDA
2022-03-05,8.2,4.0,12.8,,,36.0,4.5,24.1,1019.2,,A_GUARDA
2022-03-06,8.9,4.5,14.0,,,56.0,6.4,29.6,1017.7,,A_GUARDA
2022-03-07,8.5,3.5,12.9,,,29.0,7.5,25.9,1013.7,,A_GUARDA
2022-03-08,11.1,9.0,14.0,,,286.0,7.3,31.5,1015.9,,A_GUARDA
2022-03-09,11.4,8.4,13.5,,,229.0,9.3,51.8,1016.7,,A_GUARDA
2022-03-10,11.5,7.4,14.6,,,150.0,9.1,40.8,1015.0,,A_GUARDA
2022-03-11,11.9,8.8,14.1,,,298.0,9.6,38.9,1013.6,,A_GUARDA
2022-03-12,10.0,7.8,12.5,,,256.0,7.6,42.6,1013.3,,A_GUARDA
2022-03-13,9.8,7.4,12.4,,,314.0,8.2,35.2,1013.5,,A_GUARDA
2022-03-14,10.7,7.0,14.8,,,77.0,5.9,35.2,1009.5,,A_GUARDA
2022-03-15,12.4,6.8,18.0,,,27.0,6.2,40.8,1011.9,,A_GUARDA
2022-03-16,13.4,10.8,17.2,,,36.0,7.0,63.0,1017.9,,A_GUARDA
2022-03-17,13.0,8.9,18.2,,,38.0,7.3,40.8,1024.6,,A_GUARDA
2022-03-18,12.6,7.3,18.3,,,76.0,7.7,29.6,1024.2,,A_GUARDA
2022-03-19,14.1,9.0,20.1,,,63.0,6.4,29.6,1020.8,,A_GUARDA
2022-03-20,15.0,10.9,20.4,,,93.0,7.4,35.2,1015.9,,A_GUARDA
2022-03-21,13.7,10.3,17.8,,,76.0,5.4,35.2,1015.6,,A_GUARDA
2022-03-22,12.2,10.0,15.6,,,107.0,6.1,27.8,1016.3,,A_GUARDA
2022-03-23,13.9,10.7,17.9,,,106.0,5.9,31.5,1016.0,,A_GUARDA
2022-03-24,14.9,10.3,19.8,,,59.0,5.6,33.3,1016.2,,A_GUARDA
2022-03-25,15.4,12.2,19.9,,,72.0,6.5,42.6,1015.3,,A_GUARDA
2022-03-26,14.8,10.8,20.0,,,63.0,5.7,27.8,1016.5,,A_GUARDA
2022-03-27,15.0,10.5,20.5,,,62.0,5.4,25.9,1019.4,,A_GUARDA
2022-03-28,14.8,11.8,19.3,,,61.0,5.5,29.6,1016.9,,A_GUARDA
2022-03-29,13.8,11.0,17.1,,,12.0,6.8,40.8,1011.2,,A_GUARDA
2022-03-30,12.1,8.4,15.9,,,354.0,6.6,37.0,1010.8,,A_GUARDA
2022-03-31,11.7,9.5,14.3,,,349.0,7.9,48.2,1011.9,,A_GUARDA
2022-04-01,10.8,6.2,15.4,,,27.0,7.6,42.6,1019.2,,A_GUARDA
2022-04-02,10.0,3.9,15.4,,,46.0,7.5,31.5,1021.3,,A_GUARDA
2022-04-03,10.4,5.6,15.6,,,65.0,9.1,35.2,1017.9,,A_GUARDA
2022-04-04,10.0,3.5,16.6,,,78.0,9.0,42.6,1016.2,,A_GUARDA
2022-04-05,10.1,4.8,15.3,,,47.0,7.2,42.6,1014.9,,A_GUARDA
2022-04-06,10.2,4.8,15.0,,,27.0,6.5,31.5,1018.4,,A_GUARDA
2022-04-07,13.3,10.7,16.4,,,308.0,7.2,31.5,1022.8,,A_GUARDA
2022-04-08,13.4,11.9,14.1,,,265.0,8.5,37.0,1019.4,,A_GUARDA
2022-04-09,13.5,10.1,16.9,,,28.0,5.6,24.1,1018.4,,A_GUARDA
2022-04-10,15.2,12.5,18.7,,,314.0,7.2,31.5,1009.3,,A_GUARDA
2022-04-11,14.0,12.6,15.6,,,227.0,9.7,44.5,1002.6,,A_GUARDA
2022-04-12,13.5,11.7,15.8,,,233.0,7.8,33.3,1008.1,,A_GUARDA
2022-04-13,13.5,11.0,16.7,,,343.0,5.8,27.8,1017.6,,A_GUARDA
2022-04-14,12.9,8.8,17.1,,,18.0,5.8,29.6,1021.1,,A_GUARDA
2022-04-15,13.2,8.4,18.0,,,3.0,6.5,27.8,1022.9,,A_GUARDA
2022-04-16,13.3,9.4,17.3,,,8.0,6.9,31.5,1023.7,,A_GUARDA
2022-04-17,13.9,9.6,18.5,,,354.0,6.6,35.2,1021.2,,A_GUARDA
2022-04-18,14.2,10.4,18.5,,,4.0,8.8,40.8,1018.7,,A_GUARDA
2022-04-19,12.8,9.4,16.8,,,3.0,9.6,38.9,1019.9,,A_GUARDA
2022-04-20,11.7,7.0,16.3,,,359.0,9.0,48.2,1017.9,,A_GUARDA
2022-04-21,10.6,6.3,13.8,,,21.0,6.5,42.6,1010.9,,A_GUARDA
2022-04-22,10.3,7.9,12.2,,,251.0,4.6,38.9,997.4,,A_GUARDA
2022-04-23,11.2,7.4,15.4,,,320.0,4.9,31.5,1004.9,,A_GUARDA
2022-04-24,12.9,10.0,16.6,,,344.0,3.6,35.2,1013.7,,A_GUARDA
2022-04-25,13.2,8.6,17.4,,,76.0,4.8,27.8,1012.6,,A_GUARDA
2022-04-26,13.9,10.8,17.1,,,105.0,5.2,24.1,1012.7,,A_GUARDA
2022-04-27,13.9,11.4,16.7,,,33.0,4.5,25.9,1018.0,,A_GUARDA
2022-04-28,14.7,9.5,20.7,,,28.0,4.6,22.2,1022.4,,A_GUARDA
2022-04-29,16.8,11.6,22.2,,,38.0,6.5,25.9,1024.8,,A_GUARDA
2022-04-30,15.5,11.7,20.0,,,12.0,6.6,24.1,1024.1,,A_GUARDA
2022-05-01,13.7,10.4,17.1,,,24.0,6.0,25.9,1023.2,,A_GUARDA
2022-05-02,14.0,10.4,17.7,,,353.0,7.0,44.5,1016.9,,A_GUARDA
2022-05-03,15.7,10.1,20.9,,,14.0,8.1,38.9,1015.2,,A_GUARDA
2022-05-04,17.0,12.3,21.7,,,14.0,7.4,27.8,1018.2,,A_GUARDA
2022-05-05,16.5,11.7,21.3,,,30.0,6.9,27.8,1022.0,,A_GUARDA
2022-05-06,16.6,11.3,22.0,,,30.0,5.2,20.4,1023.1,,A_GUARDA
2022-05-07,17.1,12.2,22.3,,,74.0,5.8,24.1,1021.3,,A_GUARDA
2022-05-08,17.2,12.3,22.3,,,16.0,4.5,20.4,1019.9,,A_GUARDA
2022-05-09,16.4,12.0,21.4,,,292.0,4.6,25.9,1020.6,,A_GUARDA
2022-05-10,15.0,11.2,19.5,,,336.0,5.9,25.9,1021.1,,A_GUARDA
2022-05-11,14.5,10.3,19.1,,,359.0,6.5,29.6,1019.4,,A_GUARDA
2022-05-12,16.1,12.0,20.5,,,21.0,5.9,27.8,1018.1,,A_GUARDA
2022-05-13,16.6,12.0,21.2,,,40.0,4.9,18.5,1019.6,,A_GUARDA
2022-05-14,19.9,13.8,26.7,,,29.0,4.5,16.7,1014.4,,A_GUARDA
2022-05-15,18.1,16.8,19.6,,,219.0,9.5,37.0,1014.4,,A_GUARDA
2022-05-16,18.1,15.6,20.6,,,223.0,10.7,38.9,1018.4,,A_GUARDA
2022-05-17,18.1,16.3,19.4,,,223.0,8.7,33.3,1020.0,,A_GUARDA
2022-05-18,16.7,12.9,19.1,,,265.0,4.5,20.4,1019.4,,A_GUARDA
2022-05-19,14.9,10.5,19.2,,,11.0,5.4,25.9,1018.8,,A_GUARDA
2022-05-20,18.5,12.3,24.4,,,356.0,6.9,25.9,1017.8,,A_GUARDA
2022-05-21,22.0,17.2,27.3,,,279.0,5.1,29.6,1013.6,,A_GUARDA
2022-05-22,17.8,15.6,19.4,,,353.0,4.7,27.8,1014.9,,A_GUARDA
2022-05-23,15.9,13.4,18.3,,,338.0,5.1,31.5,1017.1,,A_GUARDA
2022-05-24,14.3,10.6,17.3,,,351.0,6.1,37.0,1018.9,,A_GUARDA
2022-05-25,16.2,10.6,21.1,,,8.0,5.7,31.5,1023.4,,A_GUARDA
2022-05-26,19.5,14.1,24.3,,,38.0,5.8,22.2,1023.2,,A_GUARDA
2022-05-27,23.0,17.1,29.7,,,70.0,5.1,24.1,1018.9,,A_GUARDA
2022-05-28,22.4,18.1,27.4,,,64.0,4.6,22.2,1014.0,,A_GUARDA
2022-05-29,19.8,16.3,23.5,,,43.0,4.4,16.7,1013.5,,A_GUARDA
2022-05-30,18.6,15.6,21.6,,,45.0,4.5,22.2,1014.8,,A_GUARDA
2022-05-31,18.4,15.1,22.2,,,34.0,4.8,18.5,1015.6,,A_GUARDA
2022-06-01,18.2,14.7,21.9,,,59.0,5.2,24.1,1016.2,,A_GUARDA
2022-06-02,,,,,,,,,,,A_GUARDA
2022-06-03,,,,,,,,,,,A_GUARDA
2022-06-04,,,,,,,,,,,A_GUARDA
2022-06-05,,,,,,,,,,,A_GUARDA
2022-06-06,,,,,,,,,,,A_GUARDA
2022-06-07,,,,,,,,,,,A_GUARDA
2022-06-08,,,,,,,,,,,A_GUARDA
2022-06-09,,,,,,,,,,,A_GUARDA
2022-06-10,,,,,,,,,,,A_GUARDA
2022-06-11,,,,,,,,,,,A_GUARDA
2022-06-12,,,,,,,,,,,A_GUARDA
2022-06-13,,,,,,,,,,,A_GUARDA
2022-06-14,19.5,15.8,22.5,,,288.0,4.1,24.1,1014.5,,A_GUARDA
2022-06-15,19.8,14.2,25.8,,,138.0,5.2,22.2,1015.1,,A_GUARDA
2022-06-16,19.7,17.4,24.0,,,27.0,6.1,37.0,1017.5,,A_GUARDA
2022-06-17,18.8,15.9,22.1,,,280.0,4.6,24.1,1017.6,,A_GUARDA
2022-06-18,18.2,15.5,21.8,,,274.0,3.8,25.9,1015.3,,A_GUARDA
2022-06-19,16.8,14.7,19.6,,,323.0,4.8,33.3,1012.7,,A_GUARDA
2022-06-20,15.2,11.2,18.8,,,338.0,5.8,31.5,1015.2,,A_GUARDA
2022-06-21,16.4,13.8,19.6,,,210.0,4.8,25.9,1013.4,,A_GUARDA
2022-06-22,16.5,14.0,19.7,,,28.0,5.0,22.2,1012.7,,A_GUARDA
2022-06-23,15.8,13.7,18.2,,,342.0,3.9,27.8,1015.7,,A_GUARDA
2022-06-24,16.4,13.1,19.0,,,210.0,4.9,22.2,1017.9,,A_GUARDA
2022-06-25,16.3,13.4,19.5,,,267.0,4.9,22.2,1016.9,,A_GUARDA
2022-06-26,14.9,9.5,19.2,,,2.0,6.5,33.3,1017.5,,A_GUARDA
2022-06-27,16.0,10.5,21.4,,,350.0,8.1,38.9,1021.5,,A_GUARDA
2022-06-28,16.1,10.4,20.6,,,339.0,8.4,35.2,1021.9,,A_GUARDA
2022-06-29,17.1,13.8,20.5,,,355.0,8.0,38.9,1019.7,,A_GUARDA
2022-06-30,16.4,10.9,21.2,,,342.0,8.7,38.9,1019.3,,A_GUARDA
2022-07-01,17.4,12.0,22.3,,,351.0,9.0,35.2,1018.1,,A_GUARDA
2022-07-02,17.7,13.3,22.0,,,327.0,6.7,27.8,1016.4,,A_GUARDA
2022-07-03,19.4,15.8,23.6,,,341.0,4.5,20.4,1016.6,,A_GUARDA
2022-07-04,18.9,16.6,22.1,,,63.0,4.5,27.8,1017.9,,A_GUARDA
2022-07-05,19.6,15.9,24.0,,,354.0,4.7,27.8,1017.5,,A_GUARDA
2022-07-06,22.3,17.0,26.8,,,40.0,6.5,27.8,1019.8,,A_GUARDA
2022-07-07,25.5,21.2,30.8,,,35.0,8.6,31.5,1022.4,,A_GUARDA
2022-07-08,25.9,20.4,32.2,,,48.0,8.2,27.8,1021.5,,A_GUARDA
2022-07-09,24.8,20.0,30.6,,,65.0,5.9,22.2,1019.2,,A_GUARDA
2022-07-10,19.1,15.4,22.8,,,19.0,5.3,25.9,1017.3,,A_GUARDA
2022-07-11,17.6,14.4,20.8,,,345.0,5.5,29.6,1015.2,,A_GUARDA
2022-07-12,26.5,18.9,33.6,,,49.0,7.2,31.5,1014.5,,A_GUARDA
2022-07-13,27.2,23.6,30.4,,,74.0,7.1,31.5,1017.1,,A_GUARDA
2022-07-14,27.1,22.0,31.0,,,51.0,8.0,25.9,1015.6,,A_GUARDA
2022-07-15,21.6,17.8,24.4,,,340.0,5.3,33.3,1013.7,,A_GUARDA
2022-07-16,18.8,16.4,22.2,,,276.0,6.0,33.3,1015.6,,A_GUARDA
2022-07-17,18.9,15.8,23.0,,,288.0,4.8,29.6,1015.6,,A_GUARDA
2022-07-18,20.0,16.7,23.9,,,291.0,4.0,31.5,1016.9,,A_GUARDA
2022-07-19,19.7,16.9,22.7,,,286.0,4.6,31.5,1020.2,,A_GUARDA
2022-07-20,19.4,14.8,24.2,,,329.0,6.6,29.6,1020.4,,A_GUARDA
2022-07-21,18.7,15.5,22.5,,,285.0,5.8,25.9,1017.6,,A_GUARDA
2022-07-22,19.7,15.4,24.5,,,300.0,6.3,35.2,1017.9,,A_GUARDA
2022-07-23,19.7,15.2,24.0,,,325.0,7.5,29.6,1017.4,,A_GUARDA
2022-07-24,18.4,15.6,21.6,,,327.0,6.2,27.8,1019.7,,A_GUARDA
2022-07-25,18.9,13.5,23.8,,,346.0,7.5,33.3,1021.7,,A_GUARDA
2022-07-26,20.0,16.1,24.1,,,337.0,8.5,38.9,1019.9,,A_GUARDA
2022-07-27,18.2,13.6,22.4,,,327.0,8.9,38.9,1017.4,,A_GUARDA
2022-07-28,18.7,15.3,22.4,,,336.0,7.9,40.8,1016.8,,A_GUARDA
2022-07-29,20.0,14.8,25.0,,,330.0,7.5,44.5,1017.1,,A_GUARDA
2022-07-30,23.6,18.1,29.0,,,343.0,7.5,31.5,1015.6,,A_GUARDA
2022-07-31,24.8,20.6,28.8,,,26.0,6.5,27.8,1015.2,,A_GUARDA
2022-08-01,21.8,17.9,26.2,,,350.0,5.5,25.9,1014.7,,A_GUARDA
2022-08-02,19.2,17.0,22.1,,,228.0,5.0,31.5,1014.4,,A_GUARDA
2022-08-03,19.2,17.2,22.4,,,293.0,5.6,31.5,1013.8,,A_GUARDA
2022-08-04,19.1,16.6,23.1,,,287.0,6.2,31.5,1013.3,,A_GUARDA
2022-08-05,19.7,16.7,24.2,,,306.0,5.0,25.9,1014.5,,A_GUARDA
2022-08-06,19.4,16.7,21.8,,,11.0,4.9,24.1,1016.0,,A_GUARDA
2022-08-07,17.9,16.1,20.3,,,344.0,4.9,27.8,1016.0,,A_GUARDA
2022-08-08,17.6,15.8,19.8,,,316.0,4.4,27.8,1016.0,,A_GUARDA
2022-08-09,18.3,16.5,20.7,,,302.0,3.9,29.6,1015.9,,A_GUARDA
2022-08-10,19.1,16.6,23.2,,,266.0,3.7,24.1,1014.1,,A_GUARDA
2022-08-11,19.1,16.3,22.7,,,225.0,4.1,27.8,1015.1,,A_GUARDA
2022-08-12,18.5,15.6,21.9,,,288.0,5.6,25.9,1016.2,,A_GUARDA
2022-08-13,17.4,14.7,20.4,,,325.0,5.9,29.6,1015.1,,A_GUARDA
2022-08-14,18.3,14.6,22.3,,,29.0,5.9,31.5,1016.1,,A_GUARDA
2022-08-15,18.7,14.6,22.4,,,39.0,4.1,25.9,1014.2,,A_GUARDA
2022-08-16,18.2,16.3,20.6,,,326.0,6.4,37.0,1014.4,,A_GUARDA
2022-08-17,18.9,15.2,23.1,,,340.0,9.2,46.3,1017.8,,A_GUARDA
2022-08-18,19.7,13.6,25.5,,,13.0,8.6,38.9,1019.3,,A_GUARDA
2022-08-19,22.6,17.4,28.3,,,44.0,8.0,31.5,1018.3,,A_GUARDA
2022-08-20,20.0,16.4,23.4,,,6.0,7.9,33.3,1018.3,,A_GUARDA
